,id,datetime,club_home,club_away,goal_home,goal_away,result,result_away,xG,xGA,xPoints,xPointsAway
227,19876,2023-02-12 14:00:00,Reims,Troyes,4,0,3,0,2.10651,0.569562,2.5175,0.3257
228,19871,2023-02-12 16:05:00,Nantes,Lorient,1,0,3,0,1.64174,1.63028,1.3527,1.3635
229,19875,2023-02-12 19:45:00,Lyon,Lens,2,1,3,0,1.52893,1.30823,1.5544,1.1740000000000002
230,19878,2023-02-17 20:00:00,Auxerre,Lyon,2,1,3,0,1.34783,0.718949,1.9787000000000001,0.7148
231,19880,2023-02-18 16:00:00,Nice,Reims,0,0,1,1,1.53255,1.28715,1.5235,1.1638
232,19883,2023-02-18 20:00:00,Strasbourg,Angers,2,1,3,0,1.94958,1.04967,2.045,0.7028
233,19881,2023-02-19 12:00:00,Paris Saint Germain,Lille,4,3,3,0,2.09603,3.20773,0.6682,2.1496
234,19879,2023-02-19 14:00:00,Lorient,Ajaccio,3,0,3,0,2.43638,0.592896,2.6599000000000004,0.2254
235,19884,2023-02-19 14:00:00,Brest,Monaco,1,2,0,3,0.76754,1.61066,0.6841,2.068
236,19885,2023-02-19 14:00:00,Rennes,Clermont Foot,2,0,3,0,1.67258,0.86584,2.0513000000000003,0.6839
237,19887,2023-02-19 14:00:00,Troyes,Montpellier,0,1,0,3,0.0856634,1.08483,0.36719999999999997,2.3379000000000003
238,19882,2023-02-19 16:05:00,Lens,Nantes,3,1,3,0,3.13027,0.236483,2.9049000000000005,0.0567
239,19886,2023-02-19 19:45:00,Toulouse,Marseille,2,3,0,3,2.09816,1.21797,2.0354,0.7363999999999999
240,19894,2023-02-24 20:00:00,Lille,Brest,2,1,3,0,0.77221,0.20242,1.8546,0.7155
241,19890,2023-02-25 16:00:00,Angers,Lyon,1,3,0,3,1.13511,1.81818,0.8202,1.9194000000000002
242,19895,2023-02-25 20:00:00,Montpellier,Lens,1,1,1,1,0.645251,1.53537,0.6226,2.104
243,19892,2023-02-26 12:00:00,Lorient,Auxerre,0,1,0,3,1.04974,1.20936,1.1872,1.5085
244,19888,2023-02-26 14:00:00,Ajaccio,Troyes,2,1,3,0,3.94522,1.40375,2.7699,0.1605
245,19891,2023-02-26 14:00:00,Clermont Foot,Strasbourg,1,1,1,1,1.74774,0.920081,2.0568,0.6993
246,19893,2023-02-26 14:00:00,Nantes,Rennes,0,1,0,3,2.42469,0.986331,2.3948,0.44630000000000003
247,19897,2023-02-26 14:00:00,Reims,Toulouse,3,0,3,0,2.17445,0.52285,2.5157000000000003,0.33230000000000004
248,19889,2023-02-26 16:05:00,Monaco,Nice,0,3,0,3,0.68882,1.7956,0.5566,2.2281999999999997
249,19896,2023-02-26 19:45:00,Marseille,Paris Saint Germain,0,3,0,3,2.28992,3.73353,0.5323,2.3041000000000005
250,19899,2023-03-03 20:00:00,Nice,Auxerre,1,1,1,1,1.73919,0.443087,2.4652,0.33940000000000003
251,19902,2023-03-04 16:00:00,Lens,Lille,1,1,1,1,0.616556,1.90081,0.4557,2.3532
252,19901,2023-03-04 20:00:00,Paris Saint Germain,Nantes,4,2,3,0,1.10912,0.238685,2.1117,0.5592
253,19907,2023-03-05 12:00:00,Troyes,Monaco,2,2,1,1,0.879409,2.81633,0.2623,2.6215
254,19898,2023-03-05 14:00:00,Montpellier,Angers,5,0,3,0,3.41548,0.955683,2.7582,0.16410000000000002
255,19903,2023-03-05 14:00:00,Strasbourg,Brest,0,1,0,3,0.983616,0.585063,1.7187999999999999,0.9373
256,19905,2023-03-05 14:00:00,Reims,Ajaccio,1,0,3,0,0.40953,0.36989,1.2798,1.1928
257,19906,2023-03-05 14:00:00,Toulouse,Clermont Foot,0,1,0,3,1.02505,0.647727,1.7401999999999997,0.9263
258,19900,2023-03-05 16:05:00,Lyon,Lorient,0,0,1,1,2.54074,0.887853,2.4466,0.397
259,19904,2023-03-05 19:45:00,Rennes,Marseille,0,1,0,3,1.03495,1.45275,0.9906999999999999,1.7263
260,19915,2023-03-10 20:00:00,Lille,Lyon,3,3,1,1,2.35286,1.0584,2.3737999999999997,0.44299999999999995
261,19909,2023-03-11 16:00:00,Auxerre,Rennes,0,0,1,1,0.961104,0.690947,1.558,1.0798
262,19917,2023-03-11 20:00:00,Brest,Paris Saint Germain,1,2,0,3,0.751032,2.66126,0.2777,2.5949000000000004
263,19912,2023-03-12 12:00:00,Clermont Foot,Lens,0,4,0,3,1.86085,2.00502,1.2908,1.4639
264,19908,2023-03-12 14:00:00,Ajaccio,Montpellier,0,1,0,3,0.191981,1.27414,0.2925,2.5040999999999998
265,19911,2023-03-12 14:00:00,Angers,Toulouse,0,2,0,3,1.02056,1.56928,0.8879999999999999,1.8456
266,19913,2023-03-12 14:00:00,Lorient,Troyes,2,0,3,0,1.79136,0.492296,2.3966,0.4115
267,19914,2023-03-12 14:00:00,Nantes,Nice,2,2,1,1,1.75098,1.51843,1.5701,1.1561
268,19910,2023-03-12 16:05:00,Monaco,Reims,0,1,0,3,0.98037,1.81877,0.7623,2.0064
269,19916,2023-03-12 19:45:00,Marseille,Strasbourg,2,2,1,1,1.67973,2.2222,1.0086,1.7403
270,19921,2023-03-17 20:00:00,Lyon,Nantes,1,1,1,1,1.62188,1.06263,1.8641999999999999,0.8568
271,19926,2023-03-18 16:00:00,Toulouse,Lille,0,2,0,3,2.05248,1.96469,1.4393,1.3148
272,19923,2023-03-18 20:00:00,Lens,Angers,3,0,3,0,1.64899,0.589326,2.2134,0.5502
273,19918,2023-03-19 12:00:00,Ajaccio,Monaco,0,2,0,3,0.409601,1.45597,0.3493,2.4475
274,19919,2023-03-19 14:00:00,Montpellier,Clermont Foot,2,1,3,0,3.01981,1.40585,2.4732,0.37829999999999997
275,19920,2023-03-19 14:00:00,Nice,Lorient,1,1,1,1,1.21674,0.883148,1.6302,1.0056
276,19924,2023-03-19 14:00:00,Strasbourg,Auxerre,2,0,3,0,2.88267,0.945437,2.6888,0.2069
277,19927,2023-03-19 14:00:00,Troyes,Brest,2,2,1,1,1.00182,1.16022,1.1301,1.5461999999999998
278,19922,2023-03-19 16:05:00,Paris Saint Germain,Rennes,0,2,0,3,1.70984,1.90042,1.1945,1.5521
279,19925,2023-03-19 19:45:00,Reims,Marseille,1,2,0,3,1.91783,1.39201,1.7657999999999998,0.9819
280,19934,2023-03-31 19:00:00,Marseille,Montpellier,1,1,1,1,1.43396,0.849684,1.9046,0.7931
281,19928,2023-04-01 15:00:00,Auxerre,Troyes,1,0,3,0,1.16561,1.17234,1.3409,1.3487
282,19937,2023-04-01 19:00:00,Rennes,Lens,0,1,0,3,1.21006,1.4486,1.2084000000000001,1.4982000000000002
283,19933,2023-04-02 11:00:00,Lille,Lorient,3,1,3,0,1.96183,0.0956693,2.7553000000000005,0.1375
284,19930,2023-04-02 13:00:00,Angers,Nice,1,1,1,1,0.960041,1.20001,1.1091,1.5846
285,19931,2023-04-02 13:00:00,Clermont Foot,Ajaccio,2,1,3,0,2.13637,0.411997,2.736,0.1602
286,19932,2023-04-02 13:00:00,Nantes,Reims,0,3,0,3,1.37353,2.00509,0.8736999999999999,1.8681999999999999
287,19936,2023-04-02 13:00:00,Brest,Toulouse,3,1,3,0,1.47173,1.77942,1.1047,1.6305999999999998
288,19929,2023-04-02 15:05:00,Monaco,Strasbourg,4,3,3,0,1.40127,1.55623,1.2043000000000001,1.51
289,19935,2023-04-02 18:45:00,Paris Saint Germain,Lyon,0,1,0,3,1.22372,2.14851,0.6822,2.0898000000000003
290,19945,2023-04-07 19:00:00,Lens,Strasbourg,2,1,3,0,1.31665,0.580047,1.9979999999999998,0.7226999999999999
291,19939,2023-04-08 15:00:00,Angers,Lille,1,0,3,0,1.03911,1.06957,1.3324,1.315
292,19943,2023-04-08 19:00:00,Nice,Paris Saint Germain,0,2,0,3,1.22259,1.24929,1.3044,1.3964999999999999
293,19944,2023-04-09 11:00:00,Lyon,Rennes,3,1,3,0,1.23785,1.06365,1.5151000000000001,1.1788
294,19938,2023-04-09 13:00:00,Ajaccio,Auxerre,0,3,0,3,0.982688,0.925035,1.4211,1.2282
295,19942,2023-04-09 13:00:00,Montpellier,Toulouse,1,2,0,3,1.79324,2.20627,1.0503999999999998,1.6903000000000001
296,19946,2023-04-09 13:00:00,Reims,Brest,1,1,1,1,3.26526,1.11133,2.6394,0.2541
297,19947,2023-04-09 13:00:00,Troyes,Clermont Foot,0,2,0,3,0.488321,1.86113,0.2885,2.5585999999999998
298,19941,2023-04-09 15:05:00,Nantes,Monaco,2,2,1,1,0.973965,1.66938,0.8015,1.9163
299,19940,2023-04-09 18:45:00,Lorient,Marseille,0,0,1,1,0.637221,0.782867,1.1774,1.4387000000000003
300,19957,2023-04-14 19:00:00,Toulouse,Lyon,1,2,0,3,1.51685,2.988,0.43310000000000004,2.4097999999999997
301,19956,2023-04-15 15:00:00,Rennes,Reims,3,0,3,0,3.21823,0.343875,2.8719,0.0777
302,19953,2023-04-15 19:00:00,Paris Saint Germain,Lens,3,1,3,0,1.39403,1.43462,1.2922,1.4218
303,19951,2023-04-16 11:00:00,Lille,Montpellier,2,1,3,0,2.31737,0.515081,2.6963,0.18380000000000002
304,19948,2023-04-16 13:00:00,Auxerre,Nantes,2,1,3,0,2.65132,1.28278,2.3836999999999997,0.44720000000000004
305,19950,2023-04-16 13:00:00,Clermont Foot,Angers,2,1,3,0,2.01768,0.327937,2.7412,0.1588
306,19954,2023-04-16 13:00:00,Strasbourg,Ajaccio,3,1,3,0,1.59182,0.478923,2.3557,0.4195
307,19955,2023-04-16 13:00:00,Brest,Nice,1,0,3,0,0.956282,0.656233,1.6238000000000001,1.0382
308,19949,2023-04-16 15:05:00,Monaco,Lorient,3,1,3,0,2.67195,1.03367,2.5454,0.3098
309,19952,2023-04-16 18:45:00,Marseille,Troyes,3,1,3,0,3.75094,0.405591,2.9418,0.0342
310,19960,2023-04-21 19:00:00,Angers,Paris Saint Germain,1,2,0,3,1.28414,1.75064,0.9539,1.7804
311,19959,2023-04-22 15:00:00,Auxerre,Lille,1,1,1,1,1.0782,3.08943,0.1876,2.7148
312,19966,2023-04-22 19:00:00,Lens,Monaco,3,0,3,0,3.52672,1.53352,2.5358,0.34190000000000004
313,19967,2023-04-23 11:00:00,Reims,Strasbourg,0,2,0,3,1.13179,1.33348,1.1735,1.5359
314,19958,2023-04-23 13:00:00,Ajaccio,Brest,0,0,1,1,0.193609,0.451465,0.9191,1.5152
315,19961,2023-04-23 13:00:00,Lorient,Toulouse,0,1,0,3,0.506852,1.25506,0.6674,2.048
316,19962,2023-04-23 13:00:00,Nantes,Troyes,2,2,1,1,1.98437,1.7244,1.5421,1.1995
317,19964,2023-04-23 13:00:00,Nice,Clermont Foot,1,2,0,3,1.52279,0.917427,1.8574,0.8668
318,19963,2023-04-23 15:00:00,Montpellier,Rennes,1,0,3,0,0.748138,1.32781,0.8301,1.8563999999999998
319,19965,2023-04-23 18:45:00,Lyon,Marseille,1,2,0,3,1.45711,2.21507,0.8114,1.9499
320,19970,2023-04-29 14:00:00,Lille,Ajaccio,3,0,3,0,1.55851,0.360442,2.4445,0.3496
321,19968,2023-04-30 11:00:00,Monaco,Montpellier,0,4,0,3,1.35206,2.11063,0.8191999999999999,1.9405999999999999
322,19969,2023-04-30 13:00:00,Clermont Foot,Reims,1,0,3,0,1.12839,0.483303,1.9759000000000002,0.7135
323,19975,2023-04-30 13:00:00,Rennes,Angers,4,2,3,0,2.51135,1.27022,2.2715,0.5216
324,19977,2023-04-30 13:00:00,Troyes,Nice,0,1,0,3,0.625019,3.65344,0.10980000000000001,2.8338
325,19972,2023-04-30 15:05:00,Paris Saint Germain,Lorient,1,3,0,3,1.76277,3.2671,0.4638,2.3769
326,19971,2023-04-30 18:45:00,Marseille,Auxerre,2,1,3,0,3.56928,0.456496,2.8758,0.0807
327,19973,2023-04-30 19:00:00,Strasbourg,Lyon,1,2,0,3,1.68749,0.889805,1.9966,0.7336
328,19976,2023-05-02 19:00:00,Toulouse,Lens,0,1,0,3,0.396677,1.35975,0.5086999999999999,2.2406
329,19974,2023-05-03 19:00:00,Brest,Nantes,2,0,3,0,0.794114,0.725944,1.3898000000000001,1.2449000000000001
330,19983,2023-05-06 15:00:00,Nice,Rennes,2,1,3,0,1.33415,1.06201,1.6027,1.0977999999999999
331,19986,2023-05-06 17:00:00,Reims,Lille,1,0,3,0,2.07452,1.42756,1.9243,0.7908999999999999
332,19985,2023-05-06 19:00:00,Lens,Marseille,2,1,3,0,1.33558,1.27465,1.4455000000000002,1.2547000000000001
333,19980,2023-05-07 11:00:00,Angers,Monaco,1,2,0,3,1.41717,1.58485,1.2481,1.4662000000000002
334,19978,2023-05-07 13:00:00,Ajaccio,Toulouse,0,0,1,1,0.211301,2.52738,0.0849,2.8554
335,19979,2023-05-07 13:00:00,Auxerre,Clermont Foot,1,1,1,1,1.57698,1.82065,1.1622999999999999,1.5712
336,19981,2023-05-07 13:00:00,Lorient,Brest,2,1,3,0,1.23052,1.42227,1.15,1.5319
337,19982,2023-05-07 13:00:00,Nantes,Strasbourg,0,2,0,3,0.815995,1.94833,0.5019,2.2965
338,19984,2023-05-07 15:05:00,Lyon,Montpellier,5,4,3,0,3.69552,2.30837,2.239,0.5956
339,19987,2023-05-07 18:45:00,Troyes,Paris Saint Germain,1,3,0,3,0.615079,4.3052,0.023399999999999997,2.9612999999999996
340,19993,2023-05-12 19:00:00,Lens,Reims,2,1,3,0,1.35466,1.80834,0.9787000000000001,1.7206
341,19994,2023-05-13 15:00:00,Strasbourg,Nice,2,0,3,0,1.67065,0.360576,2.4934,0.3295
342,19992,2023-05-13 19:00:00,Paris Saint Germain,Ajaccio,5,0,3,0,2.31569,0.313564,2.7178000000000004,0.1771
343,19989,2023-05-14 11:00:00,Clermont Foot,Lyon,2,1,3,0,1.73834,1.90489,1.2373,1.4899
344,19990,2023-05-14 13:00:00,Montpellier,Lorient,1,1,1,1,1.20401,0.582419,1.9361,0.7637
345,19995,2023-05-14 13:00:00,Brest,Auxerre,1,0,3,0,1.63305,0.73065,2.1176999999999997,0.6252
346,19996,2023-05-14 13:00:00,Rennes,Troyes,4,0,3,0,3.75816,0.263264,2.9403,0.0354
347,19997,2023-05-14 13:00:00,Toulouse,Nantes,0,0,1,1,1.24578,0.621868,1.9257000000000002,0.7722
348,19988,2023-05-14 15:05:00,Monaco,Lille,0,0,1,1,0.690333,1.29341,0.8236000000000001,1.8795999999999997
349,19991,2023-05-14 18:45:00,Marseille,Angers,3,1,3,0,2.99154,0.559445,2.8386,0.09659999999999999
350,20004,2023-05-19 19:00:00,Lyon,Monaco,3,1,3,0,2.40929,1.46568,2.0463,0.7283999999999999
351,20001,2023-05-20 15:00:00,Nantes,Montpellier,0,3,0,3,0.751273,1.7036,0.6553,2.1115
352,20002,2023-05-20 19:00:00,Lille,Marseille,2,1,3,0,1.86027,1.19915,1.9365,0.7953
353,19998,2023-05-21 11:00:00,Ajaccio,Rennes,0,5,0,3,0.0631786,2.09363,0.0925,2.8282
354,20003,2023-05-21 13:00:00,Nice,Toulouse,0,0,1,1,2.78131,0.964577,2.549,0.3167
355,20005,2023-05-21 13:00:00,Brest,Clermont Foot,2,1,3,0,1.14332,0.36306,2.0833,0.6178
356,20006,2023-05-21 13:00:00,Reims,Angers,2,2,1,1,1.7427,0.700941,2.1978,0.5760000000000001
357,20007,2023-05-21 13:00:00,Troyes,Strasbourg,1,1,1,1,0.706571,2.30022,0.311,2.5448
358,20000,2023-05-21 15:05:00,Lorient,Lens,1,3,0,3,1.37416,2.30872,0.7029,2.0835
359,19999,2023-05-21 18:45:00,Auxerre,Paris Saint Germain,1,2,0,3,0.696155,1.84662,0.5569999999999999,2.2334
360,20008,2023-05-27 19:00:00,Angers,Troyes,2,1,3,0,0.775828,0.234923,1.8371,0.7367
361,20009,2023-05-27 19:00:00,Clermont Foot,Lorient,2,0,3,0,1.34675,0.9985,1.5986,1.064
362,20010,2023-05-27 19:00:00,Lille,Nantes,2,1,3,0,2.16385,1.0893,2.2454,0.5411
363,20011,2023-05-27 19:00:00,Montpellier,Nice,2,3,0,3,1.61612,4.59487,0.1058,2.846
364,20012,2023-05-27 19:00:00,Lyon,Reims,3,0,3,0,3.22012,0.505996,2.8134,0.12300000000000001
365,20013,2023-05-27 19:00:00,Marseille,Brest,1,2,0,3,0.968914,1.5307,0.9037,1.8198999999999999
366,20014,2023-05-27 19:00:00,Lens,Ajaccio,3,0,3,0,2.29667,0.18809,2.838,0.0957
367,20015,2023-05-27 19:00:00,Strasbourg,Paris Saint Germain,1,1,1,1,1.33636,1.16057,1.4907,1.164
368,20016,2023-05-27 19:00:00,Rennes,Monaco,2,0,3,0,0.759796,0.377473,1.6625999999999999,0.9179999999999999
369,20017,2023-05-27 19:00:00,Toulouse,Auxerre,1,1,1,1,1.21674,0.653455,1.8523999999999998,0.8408
370,20018,2023-06-03 17:00:00,Ajaccio,Marseille,1,0,3,0,0.129389,1.22431,0.36360000000000003,2.37
371,20019,2023-06-03 17:00:00,Auxerre,Lens,1,3,0,3,2.03416,3.19981,0.7262000000000001,2.0996
372,20020,2023-06-03 17:00:00,Monaco,Toulouse,1,2,0,3,2.1529,2.66693,0.9513,1.7919
373,20021,2023-06-03 17:00:00,Nantes,Angers,1,0,3,0,1.06065,0.190199,2.2651999999999997,0.4451
374,20022,2023-06-03 17:00:00,Lorient,Strasbourg,2,1,3,0,0.489883,0.851717,0.9519,1.6766999999999999
375,20023,2023-06-03 17:00:00,Nice,Lyon,3,1,3,0,2.30538,1.68314,1.8417999999999999,0.9198999999999999
376,20024,2023-06-03 17:00:00,Paris Saint Germain,Clermont Foot,2,3,0,3,2.23509,2.97907,0.8713,1.9162
377,20025,2023-06-03 17:00:00,Brest,Rennes,1,2,0,3,1.22603,1.57488,1.0344,1.6403999999999999
378,20026,2023-06-03 17:00:00,Reims,Montpellier,1,3,0,3,1.84121,2.21924,1.1113,1.6378
379,20027,2023-06-03 17:00:00,Troyes,Lille,1,1,1,1,0.241842,1.69616,0.331,2.4762999999999997
